"","Date","DateCor","Position","Tank","Enclosure","Treatment","PredT","Density","Density.at.t.1","TotalTadMass","AvgTadMass","ChlAConcentration","TankChl","Salinity","Temp","pH","DO.","Collected.Volume..mL.","Copepoda","Diplostraca","Ostracoda","TotalZoop","Other","Detritious.Load","Leaf.Conent","CopepodPerLiter","DiploPerLiter","OstracodPerLiter","ZoopPerLiter","TotalCrust","Mass","FrogDensity","CumFrogMass","CumFrogDen","TotalAnuranMass","AvgAnuranMass","time"
"380",2024-08-04,2024-08-03,"11_C","11","C","3","0",43,49,1.9565,0.0455,1.13,0.72,2.96,26.9,3.81,32.2,2932,7,0,0,8,1,"High","Low",2.38744884038199,0,0,2.72851296043656,2.38744884038199,0,0,0,0,1.9565,0.0455,2
"381",2024-08-18,2024-08-17,"11_C","11","C","3","0",6,43,0.5247,0.08745,1.15,1.37,3.21,25.7,2.58,3.06,3860,9,0,0,13,4,"Med","Low",2.33160621761658,0,0,3.36787564766839,2.33160621761658,0,0,0,0,0.5247,0.08745,3
"382",2024-09-01,2024-08-31,"11_C","11","C","3","0",0,NA,0,0,0.22,0.33,3.07,28.1,3.44,47.9,3880,3,1,0,6,2,"Low","Low",0.77319587628866,0.257731958762887,0,1.54639175257732,1.03092783505155,0,0,0,0,0,0,4
"383",2024-09-14,2024-09-14,"11_C","11","C","3","0",0,NA,0,0,0.42,0.54,3.07,24.2,3.44,62.9,3810,0,0,0,3,3,"Med","Low",0,0,0,0.78740157480315,0,0,0,0,0,0,0,5
"384",2024-09-28,2024-09-28,"11_C","11","C","3","0",0,NA,0,0,0.74,0.67,2.68,25.5,3.49,53.7,4045,0,0,1,2,1,"Med","High",0,0,0.247218788627936,0.494437577255872,0.247218788627936,0,0,0,0,0,0,6
"385",2024-10-12,2024-10-12,"11_C","11","C","3","0",0,NA,0,0,1.87,2.6,3.11,18.1,3.73,77.8,3800,0,0,0,1,1,"Med","Low",0,0,0,0.263157894736842,0,0,0,0,0,0,0,7
"386",2024-10-26,2024-10-26,"11_C","11","C","3","0",0,NA,0,0,1.72,0.87,3.04,21.4,3.96,77.6,3880,0,0,0,4,4,"Low","Low",0,0,0,1.03092783505155,0,0,0,0,0,0,0,8
"387",2024-11-16,2024-11-16,"11_C","11","C","3","0",0,NA,0,0,1.5,0.49,2.98,15.8,3.76,77.8,4065,0,0,0,0,0,"Med","Med",0,0,0,0,0,0,0,0,0,0,0,9
"388",2024-07-24,2024-07-23,"11_D","11","D","3","0",9,9,2.0866,0.231844444444444,0.14928,NA,2.96,28.1,6.07,1.2,3900,1,3,0,4,0,"Low","Low",0.256410256410256,0.769230769230769,0,1.02564102564103,1.02564102564103,0,0,0,0,2.0866,0.231844444444444,1
"389",2024-08-04,2024-08-03,"11_D","11","D","3","0",8,9,2.6235,0.3279375,1.91,0.72,2.96,26.9,3.81,32.2,2932,7,0,0,8,1,"High","Low",2.38744884038199,0,0,2.72851296043656,2.38744884038199,0,0,0,0,2.6235,0.3279375,2
"390",2024-08-18,2024-08-17,"11_D","11","D","3","0",6,8,1.4948,0.249133333333333,1.14,1.37,3.21,25.7,2.58,3.06,3860,9,0,0,13,4,"Med","Low",2.33160621761658,0,0,3.36787564766839,2.33160621761658,0,0,0,0,1.4948,0.249133333333333,3
"391",2024-09-01,2024-08-31,"11_D","11","D","3","0",0,NA,0,0,0.27,0.33,3.07,28.1,3.44,47.9,3880,3,1,0,6,2,"Low","Low",0.77319587628866,0.257731958762887,0,1.54639175257732,1.03092783505155,0,0,0,0,0,0,4
"392",2024-09-14,2024-09-14,"11_D","11","D","3","0",0,NA,0,0,1,0.54,3.07,24.2,3.44,62.9,3810,0,0,0,3,3,"Med","Low",0,0,0,0.78740157480315,0,0,0,0,0,0,0,5
"393",2024-09-28,2024-09-28,"11_D","11","D","3","0",0,NA,0,0,1.57,0.67,2.68,25.5,3.49,53.7,4045,0,0,1,2,1,"Med","High",0,0,0.247218788627936,0.494437577255872,0.247218788627936,0,0,0,0,0,0,6
"394",2024-10-12,2024-10-12,"11_D","11","D","3","0",0,NA,0,0,0.66,2.6,3.11,18.1,3.73,77.8,3800,0,0,0,1,1,"Med","Low",0,0,0,0.263157894736842,0,0,0,0,0,0,0,7
"395",2024-10-26,2024-10-26,"11_D","11","D","3","0",0,NA,0,0,3.12,0.87,3.04,21.4,3.96,77.6,3880,0,0,0,4,4,"Low","Low",0,0,0,1.03092783505155,0,0,0,0,0,0,0,8
"396",2024-11-16,2024-11-16,"11_D","11","D","3","0",0,NA,0,0,1.12,0.49,2.98,15.8,3.76,77.8,4065,0,0,0,0,0,"Med","Med",0,0,0,0,0,0,0,0,0,0,0,9
"397",2024-07-24,2024-07-23,"12_A","12","A","0.4","0",11,12,1.4684,0.133490909090909,6.9576,NA,2.35,28.1,6.3,30.2,2560,27,4,0,44,13,"Med","Low",10.546875,1.5625,0,17.1875,12.109375,0,0,0,0,1.4684,0.133490909090909,1
"398",2024-08-04,2024-08-03,"12_A","12","A","0.4","0",10,11,4.2655,0.42655,7.33,6.86,0.38,26.8,4.61,22,3955,9,12,0,24,3,"Med","Low",2.275600505689,3.03413400758533,0,6.06826801517067,5.30973451327434,0,0,0,0,4.2655,0.42655,2
"399",2024-08-18,2024-08-17,"12_A","12","A","0.4","0",9,10,3.8047,0.422744444444444,0.23,0.35,0.39,25.9,4.41,45.2,4050,1,0,0,7,6,"Med","Low",0.246913580246914,0,0,1.7283950617284,0.246913580246914,0,0,0,0,3.8047,0.422744444444444,3
"400",2024-09-01,2024-08-31,"12_A","12","A","0.4","0",9,9,3.7502,0.416688888888889,0.72,0.55,NA,NA,NA,NA,3790,10,0,0,13,3,"Low","None",2.63852242744063,0,0,3.43007915567282,2.63852242744063,0,0,0,0,3.7502,0.416688888888889,4
"401",2024-09-14,2024-09-14,"12_A","12","A","0.4","0",8,9,3.4652,0.43315,0.63,1.16,0.4,24.9,4.96,55.8,3725,5,2,0,11,4,"Low","Low",1.34228187919463,0.536912751677852,0,2.95302013422819,1.87919463087248,0,0,0,0,3.4652,0.43315,5
"402",2024-09-28,2024-09-28,"12_A","12","A","0.4","0",8,NA,3.3457,0.4182125,10.56,3.74,0.38,24.6,4.95,57.4,3350,386,13,7,423,17,"Med","High",115.223880597015,3.88059701492537,2.08955223880597,126.268656716418,121.194029850746,0,0,0,0,3.3457,0.4182125,6
"403",2024-10-12,2024-10-12,"12_A","12","A","0.4","0",8,NA,3.3157,0.4144625,15.83,6.56,0.31,18.9,6.13,59.8,2840,23,12,0,48,13,"Med","Med",8.09859154929577,4.22535211267606,0,16.9014084507042,12.3239436619718,0,0,0,0,3.3157,0.4144625,7
"404",2024-10-26,2024-10-26,"12_A","12","A","0.4","0",5,NA,2.2012,0.44024,6.65,4.91,0.42,21,6.15,57.1,3065,43,27,2,96,24,"Med","High",14.0293637846656,8.80913539967374,0.65252854812398,31.3213703099511,23.4910277324633,0.1212,1,0.3694,2,2.5706,0.428433333333333,8
"405",2024-11-16,2024-11-16,"12_A","12","A","0.4","0",5,NA,2.8182,0.56364,4.69,0.62,0.42,16.6,6.19,65.1,2725,30,179,8,227,10,"Very High","High",11.0091743119266,65.6880733944954,2.93577981651376,83.302752293578,79.6330275229358,0.1212,1,0.3694,2,3.1876,0.531266666666667,9
"406",2024-07-24,2024-07-23,"12_B","12","B","0.4","0",7,7,0.9569,0.1367,1.8912,NA,2.35,28.1,6.3,30.2,2560,27,4,0,44,13,"Med","Low",10.546875,1.5625,0,17.1875,12.109375,0,0,0,0,0.9569,0.1367,1
"407",2024-08-04,2024-08-03,"12_B","12","B","0.4","0",5,7,2.2345,0.4469,4.37,6.86,0.38,26.8,4.61,22,3955,9,12,0,24,3,"Med","Low",2.275600505689,3.03413400758533,0,6.06826801517067,5.30973451327434,0,0,0,0,2.2345,0.4469,2
"408",2024-08-18,2024-08-17,"12_B","12","B","0.4","0",3,5,1.6811,0.560366666666667,0.42,0.35,0.39,25.9,4.41,45.2,4050,1,0,0,7,6,"Med","Low",0.246913580246914,0,0,1.7283950617284,0.246913580246914,0,0,0,0,1.6811,0.560366666666667,3
"409",2024-09-01,2024-08-31,"12_B","12","B","0.4","0",1,3,0.6438,0.6438,0.73,0.55,NA,NA,NA,NA,3790,10,0,0,13,3,"Low","None",2.63852242744063,0,0,3.43007915567282,2.63852242744063,0.2896,1,0.2896,1,0.9334,0.4667,4
"410",2024-09-14,2024-09-14,"12_B","12","B","0.4","0",0,NA,0,0,0.73,1.16,0.4,24.9,4.96,55.8,3725,5,2,0,11,4,"Low","Low",1.34228187919463,0.536912751677852,0,2.95302013422819,1.87919463087248,0.2394,1,1.1061,3,1.1061,1.1061,5
"411",2024-09-28,2024-09-28,"12_B","12","B","0.4","0",0,NA,0,0,6.56,3.74,0.38,24.6,4.95,57.4,3350,386,13,7,423,17,"Med","High",115.223880597015,3.88059701492537,2.08955223880597,126.268656716418,121.194029850746,0.2394,1,1.1061,3,1.1061,1.1061,6
"412",2024-10-12,2024-10-12,"12_B","12","B","0.4","0",0,NA,0,0,5.03,6.56,0.31,18.9,6.13,59.8,2840,23,12,0,48,13,"Med","Med",8.09859154929577,4.22535211267606,0,16.9014084507042,12.3239436619718,0.2394,1,1.1061,3,1.1061,1.1061,7
"413",2024-10-26,2024-10-26,"12_B","12","B","0.4","0",0,NA,0,0,3.47,4.91,0.42,21,6.15,57.1,3065,43,27,2,96,24,"Med","High",14.0293637846656,8.80913539967374,0.65252854812398,31.3213703099511,23.4910277324633,0.2394,1,1.1061,3,1.1061,1.1061,8
"414",2024-11-16,2024-11-16,"12_B","12","B","0.4","0",0,NA,0,0,1.32,0.62,0.42,16.6,6.19,65.1,2725,30,179,8,227,10,"Very High","High",11.0091743119266,65.6880733944954,2.93577981651376,83.302752293578,79.6330275229358,0.2394,1,1.1061,3,1.1061,1.1061,9
"415",2024-07-24,2024-07-23,"12_C","12","C","0.4","1",34,83,2.1189,0.0623205882352941,2.5344,NA,2.35,28.1,6.3,30.2,2560,27,4,0,44,13,"Med","Low",10.546875,1.5625,0,17.1875,12.109375,0,0,0,0,2.1189,0.0623205882352941,1
"416",2024-08-04,2024-08-03,"12_C","12","C","0.4","1",17,34,4.0789,0.239935294117647,3.46,6.86,0.38,26.8,4.61,22,3955,9,12,0,24,3,"Med","Low",2.275600505689,3.03413400758533,0,6.06826801517067,5.30973451327434,0,0,0,0,4.0789,0.239935294117647,2
"417",2024-08-18,2024-08-17,"12_C","12","C","0.4","1",17,17,4.7635,0.280205882352941,0.28,0.35,0.39,25.9,4.41,45.2,4050,1,0,0,7,6,"Med","Low",0.246913580246914,0,0,1.7283950617284,0.246913580246914,0,0,0,0,4.7635,0.280205882352941,3
"418",2024-09-01,2024-08-31,"12_C","12","C","0.4","1",16,17,4.6136,0.28835,0.82,0.55,NA,NA,NA,NA,3790,10,0,0,13,3,"Low","None",2.63852242744063,0,0,3.43007915567282,2.63852242744063,0,0,0,0,4.6136,0.28835,4
"419",2024-09-14,2024-09-14,"12_C","12","C","0.4","1",17,16,4.6873,0.275723529411765,0.83,1.16,0.4,24.9,4.96,55.8,3725,5,2,0,11,4,"Low","Low",1.34228187919463,0.536912751677852,0,2.95302013422819,1.87919463087248,0,0,0,0,4.6873,0.275723529411765,5
"420",2024-09-28,2024-09-28,"12_C","12","C","0.4","1",15,NA,4.0168,0.267786666666667,5.61,3.74,0.38,24.6,4.95,57.4,3350,386,13,7,423,17,"Med","High",115.223880597015,3.88059701492537,2.08955223880597,126.268656716418,121.194029850746,0,0,0,0,4.0168,0.267786666666667,6
"421",2024-10-12,2024-10-12,"12_C","12","C","0.4","1",13,NA,3.7518,0.2886,8.99,6.56,0.31,18.9,6.13,59.8,2840,23,12,0,48,13,"Med","Med",8.09859154929577,4.22535211267606,0,16.9014084507042,12.3239436619718,0,0,0,0,3.7518,0.2886,7
"422",2024-10-26,2024-10-26,"12_C","12","C","0.4","1",9,NA,2.9059,0.322877777777778,4.42,4.91,0.42,21,6.15,57.1,3065,43,27,2,96,24,"Med","High",14.0293637846656,8.80913539967374,0.65252854812398,31.3213703099511,23.4910277324633,0,0,0,0,2.9059,0.322877777777778,8
"423",2024-11-16,2024-11-16,"12_C","12","C","0.4","1",8,NA,2.6375,0.3296875,0.68,0.62,0.42,16.6,6.19,65.1,2725,30,179,8,227,10,"Very High","High",11.0091743119266,65.6880733944954,2.93577981651376,83.302752293578,79.6330275229358,0,0,0,0,2.6375,0.3296875,9
"424",2024-07-24,2024-07-23,"12_D","12","D","0.4","1",8,32,1.2038,0.150475,24.84192,NA,2.35,28.1,6.3,30.2,2560,27,4,0,44,13,"Med","Low",10.546875,1.5625,0,17.1875,12.109375,0,0,0,0,1.2038,0.150475,1
"425",2024-08-04,2024-08-03,"12_D","12","D","0.4","1",8,8,3.9094,0.488675,4.5,6.86,0.38,26.8,4.61,22,3955,9,12,0,24,3,"Med","Low",2.275600505689,3.03413400758533,0,6.06826801517067,5.30973451327434,0,0,0,0,3.9094,0.488675,2
"426",2024-08-18,2024-08-17,"12_D","12","D","0.4","1",7,8,3.4669,0.495271428571429,0.27,0.35,0.39,25.9,4.41,45.2,4050,1,0,0,7,6,"Med","Low",0.246913580246914,0,0,1.7283950617284,0.246913580246914,0,0,0,0,3.4669,0.495271428571429,3
"427",2024-09-01,2024-08-31,"12_D","12","D","0.4","1",4,7,1.9326,0.48315,0.44,0.55,NA,NA,NA,NA,3790,10,0,0,13,3,"Low","None",2.63852242744063,0,0,3.43007915567282,2.63852242744063,0.4737,2,0.4737,2,2.4063,0.40105,4
"428",2024-09-14,2024-09-14,"12_D","12","D","0.4","1",4,4,2.1751,0.543775,0.95,1.16,0.4,24.9,4.96,55.8,3725,5,2,0,11,4,"Low","Low",1.34228187919463,0.536912751677852,0,2.95302013422819,1.87919463087248,0.4737,2,0.4737,2,2.6488,0.441466666666667,5
"429",2024-09-28,2024-09-28,"12_D","12","D","0.4","1",4,NA,2.1344,0.5336,7.2,3.74,0.38,24.6,4.95,57.4,3350,386,13,7,423,17,"Med","High",115.223880597015,3.88059701492537,2.08955223880597,126.268656716418,121.194029850746,0.4737,2,0.4737,2,2.6081,0.434683333333333,6
"430",2024-10-12,2024-10-12,"12_D","12","D","0.4","1",0,NA,0,0,8.33,6.56,0.31,18.9,6.13,59.8,2840,23,12,0,48,13,"Med","Med",8.09859154929577,4.22535211267606,0,16.9014084507042,12.3239436619718,0.1728,1,0.6465,3,0.6465,0.6465,7
"431",2024-10-26,2024-10-26,"12_D","12","D","0.4","1",0,NA,0,0,4.54,4.91,0.42,21,6.15,57.1,3065,43,27,2,96,24,"Med","High",14.0293637846656,8.80913539967374,0.65252854812398,31.3213703099511,23.4910277324633,0.1728,1,0.6465,3,0.6465,0.6465,8
"432",2024-11-16,2024-11-16,"12_D","12","D","0.4","1",0,NA,0,0,2.03,0.62,0.42,16.6,6.19,65.1,2725,30,179,8,227,10,"Very High","High",11.0091743119266,65.6880733944954,2.93577981651376,83.302752293578,79.6330275229358,0.1728,1,0.6465,3,0.6465,0.6465,9
"433",2024-07-24,2024-07-23,"13_A","13","A","3","0",3,4,0.6623,0.220766666666667,0.4488,NA,2.94,28.2,6.13,1.1,3860,54,137,0,196,5,"Low","Low",13.9896373056995,35.4922279792746,0,50.7772020725389,49.4818652849741,0,0,0,0,0.6623,0.220766666666667,1
"434",2024-08-04,2024-08-03,"13_A","13","A","3","0",1,3,0.1428,0.1428,0.27,0.12,2.94,27,4.15,30.5,3980,2,1,0,7,4,"Med","Low",0.50251256281407,0.251256281407035,0,1.75879396984925,0.753768844221106,0,0,0,0,0.1428,0.1428,2
"435",2024-08-18,2024-08-17,"13_A","13","A","3","0",0,NA,0,0,0.1,0.08,3.02,26.1,5.32,38.9,3875,4,0,0,6,2,"Med","Med",1.03225806451613,0,0,1.54838709677419,1.03225806451613,0,0,0,0,0,0,3
"436",2024-09-01,2024-08-31,"13_A","13","A","3","0",0,NA,0,0,0.47,0.45,3.07,27.5,5.72,48.6,3760,3,0,0,5,2,"Low","None",0.797872340425532,0,0,1.32978723404255,0.797872340425532,0,0,0,0,0,0,4
"437",2024-09-14,2024-09-14,"13_A","13","A","3","0",0,NA,0,0,0.74,1,3.07,23.2,5.77,48.3,3800,6,0,0,10,4,"Med","None",1.57894736842105,0,0,2.63157894736842,1.57894736842105,0,0,0,0,0,0,5
"438",2024-09-28,2024-09-28,"13_A","13","A","3","0",0,NA,0,0,9.93,20.97,2.71,25.5,5.5,27.9,4090,5,0,0,5,0,"Med","Low",1.22249388753056,0,0,1.22249388753056,1.22249388753056,0,0,0,0,0,0,6
"439",2024-10-12,2024-10-12,"13_A","13","A","3","0",0,NA,0,0,2.76,2.77,3.12,18.8,6.13,68.5,3825,71,0,0,76,5,"High","Med",18.562091503268,0,0,19.8692810457516,18.562091503268,0,0,0,0,0,0,7
"440",2024-10-26,2024-10-26,"13_A","13","A","3","0",0,NA,0,0,1.55,1.01,3.02,21,6.13,54.6,3750,59,0,0,62,3,"Low","Med",15.7333333333333,0,0,16.5333333333333,15.7333333333333,0,0,0,0,0,0,8
"441",2024-11-16,2024-11-16,"13_A","13","A","3","0",0,NA,0,0,0.63,0.88,3,15.9,6.12,58.2,3590,130,0,0,141,11,"High","High",36.2116991643454,0,0,39.2757660167131,36.2116991643454,0,0,0,0,0,0,9
"442",2024-07-24,2024-07-23,"13_B","13","B","3","0",20,21,1.5497,0.077485,0.2568,NA,2.94,28.2,6.13,1.1,3860,54,137,0,196,5,"Low","Low",13.9896373056995,35.4922279792746,0,50.7772020725389,49.4818652849741,0,0,0,0,1.5497,0.077485,1
"443",2024-08-04,2024-08-03,"13_B","13","B","3","0",14,20,1.2079,0.0862785714285714,0.18,0.12,2.94,27,4.15,30.5,3980,2,1,0,7,4,"Med","Low",0.50251256281407,0.251256281407035,0,1.75879396984925,0.753768844221106,0,0,0,0,1.2079,0.0862785714285714,2
"444",2024-08-18,2024-08-17,"13_B","13","B","3","0",11,14,2.4007,0.218245454545455,0.16,0.08,3.02,26.1,5.32,38.9,3875,4,0,0,6,2,"Med","Med",1.03225806451613,0,0,1.54838709677419,1.03225806451613,0,0,0,0,2.4007,0.218245454545455,3
"445",2024-09-01,2024-08-31,"13_B","13","B","3","0",7,11,2.0958,0.2994,0.44,0.45,3.07,27.5,5.72,48.6,3760,3,0,0,5,2,"Low","None",0.797872340425532,0,0,1.32978723404255,0.797872340425532,0,0,0,0,2.0958,0.2994,4
"446",2024-09-15,2024-09-14,"13_B","13","B","3","0",7,7,3.2145,0.459214285714286,0.63,1,3.07,23.2,5.77,48.3,3800,6,0,0,10,4,"Med","None",1.57894736842105,0,0,2.63157894736842,1.57894736842105,0,0,0,0,3.2145,0.459214285714286,5
"447",2024-09-28,2024-09-28,"13_B","13","B","3","0",7,NA,3.5821,0.511728571428571,8.64,20.97,2.71,25.5,5.5,27.9,4090,5,0,0,5,0,"Med","Low",1.22249388753056,0,0,1.22249388753056,1.22249388753056,0,0,0,0,3.5821,0.511728571428571,6
"448",2024-10-12,2024-10-12,"13_B","13","B","3","0",5,NA,2.8306,0.56612,2.02,2.77,3.12,18.8,6.13,68.5,3825,71,0,0,76,5,"High","Med",18.562091503268,0,0,19.8692810457516,18.562091503268,0.2282,1,0.2282,1,3.0588,0.5098,7
"449",2024-10-26,2024-10-26,"13_B","13","B","3","0",4,NA,2.2741,0.568525,1.06,1.01,3.02,21,6.13,54.6,3750,59,0,0,62,3,"Low","Med",15.7333333333333,0,0,16.5333333333333,15.7333333333333,0.2282,1,0.2282,1,2.5023,0.50046,8
"450",2024-11-16,2024-11-16,"13_B","13","B","3","0",3,NA,1.7062,0.568733333333333,0.63,0.88,3,15.9,6.12,58.2,3590,130,0,0,141,11,"High","High",36.2116991643454,0,0,39.2757660167131,36.2116991643454,0.2282,1,0.2282,1,1.9344,0.4836,9
"451",2024-07-24,2024-07-23,"13_C","13","C","3","1",23,69,0.9745,0.0423695652173913,0.14784,NA,2.94,28.2,6.13,1.1,3860,54,137,0,196,5,"Low","Low",13.9896373056995,35.4922279792746,0,50.7772020725389,49.4818652849741,0,0,0,0,0.9745,0.0423695652173913,1
"452",2024-08-04,2024-08-03,"13_C","13","C","3","1",6,23,0.8403,0.14005,0.15,0.12,2.94,27,4.15,30.5,3980,2,1,0,7,4,"Med","Low",0.50251256281407,0.251256281407035,0,1.75879396984925,0.753768844221106,0,0,0,0,0.8403,0.14005,2
"453",2024-08-18,2024-08-17,"13_C","13","C","3","1",5,6,1.8817,0.37634,0.15,0.08,3.02,26.1,5.32,38.9,3875,4,0,0,6,2,"Med","Med",1.03225806451613,0,0,1.54838709677419,1.03225806451613,0,0,0,0,1.8817,0.37634,3
"454",2024-09-01,2024-08-31,"13_C","13","C","3","1",4,5,1.3747,0.343675,0.69,0.45,3.07,27.5,5.72,48.6,3760,3,0,0,5,2,"Low","None",0.797872340425532,0,0,1.32978723404255,0.797872340425532,0,0,0,0,1.3747,0.343675,4
"455",2024-09-15,2024-09-14,"13_C","13","C","3","1",4,4,2.407,0.60175,1.18,1,3.07,23.2,5.77,48.3,3800,6,0,0,10,4,"Med","None",1.57894736842105,0,0,2.63157894736842,1.57894736842105,0,0,0,0,2.407,0.60175,5
"456",2024-09-28,2024-09-28,"13_C","13","C","3","1",3,NA,2.1987,0.7329,11.65,20.97,2.71,25.5,5.5,27.9,4090,5,0,0,5,0,"Med","Low",1.22249388753056,0,0,1.22249388753056,1.22249388753056,0,0,0,0,2.1987,0.7329,6
"457",2024-10-12,2024-10-12,"13_C","13","C","3","1",1,NA,0.8234,0.8234,2.98,2.77,3.12,18.8,6.13,68.5,3825,71,0,0,76,5,"High","Med",18.562091503268,0,0,19.8692810457516,18.562091503268,0.5335,2,0.7237,3,1.5471,0.5157,7
"458",2024-10-26,2024-10-26,"13_C","13","C","3","1",0,NA,0,0,1.38,1.01,3.02,21,6.13,54.6,3750,59,0,0,62,3,"Low","Med",15.7333333333333,0,0,16.5333333333333,15.7333333333333,0.2211,1,0.9448,4,0.9448,0.9448,8
"459",2024-11-16,2024-11-16,"13_C","13","C","3","1",0,NA,0,0,0.42,0.88,3,15.9,6.12,58.2,3590,130,0,0,141,11,"High","High",36.2116991643454,0,0,39.2757660167131,36.2116991643454,0.2211,1,0.9448,4,0.9448,0.9448,9
"460",2024-07-24,2024-07-23,"13_D","13","D","3","1",21,39,1.1875,0.056547619047619,0.228,NA,2.94,28.2,6.13,1.1,3860,54,137,0,196,5,"Low","Low",13.9896373056995,35.4922279792746,0,50.7772020725389,49.4818652849741,0,0,0,0,1.1875,0.056547619047619,1
"461",2024-08-04,2024-08-03,"13_D","13","D","3","1",12,21,0.9368,0.0780666666666667,0.12,0.12,2.94,27,4.15,30.5,3980,2,1,0,7,4,"Med","Low",0.50251256281407,0.251256281407035,0,1.75879396984925,0.753768844221106,0,0,0,0,0.9368,0.0780666666666667,2
"462",2024-08-18,2024-08-17,"13_D","13","D","3","1",12,12,2.1786,0.18155,0.13,0.08,3.02,26.1,5.32,38.9,3875,4,0,0,6,2,"Med","Med",1.03225806451613,0,0,1.54838709677419,1.03225806451613,0,0,0,0,2.1786,0.18155,3
"463",2024-09-01,2024-08-31,"13_D","13","D","3","1",10,12,1.9956,0.19956,0.35,0.45,3.07,27.5,5.72,48.6,3760,3,0,0,5,2,"Low","None",0.797872340425532,0,0,1.32978723404255,0.797872340425532,0,0,0,0,1.9956,0.19956,4
"464",2024-09-15,2024-09-14,"13_D","13","D","3","1",11,10,2.8327,0.257518181818182,1.63,1,3.07,23.2,5.77,48.3,3800,6,0,0,10,4,"Med","None",1.57894736842105,0,0,2.63157894736842,1.57894736842105,0,0,0,0,2.8327,0.257518181818182,5
"465",2024-09-28,2024-09-28,"13_D","13","D","3","1",11,NA,3.7483,0.340754545454545,12.13,20.97,2.71,25.5,5.5,27.9,4090,5,0,0,5,0,"Med","Low",1.22249388753056,0,0,1.22249388753056,1.22249388753056,0,0,0,0,3.7483,0.340754545454545,6
"466",2024-10-12,2024-10-12,"13_D","13","D","3","1",11,NA,3.9312,0.357381818181818,1.55,2.77,3.12,18.8,6.13,68.5,3825,71,0,0,76,5,"High","Med",18.562091503268,0,0,19.8692810457516,18.562091503268,0,0,0,0,3.9312,0.357381818181818,7
"467",2024-10-26,2024-10-26,"13_D","13","D","3","1",10,NA,3.4423,0.34423,2.26,1.01,3.02,21,6.13,54.6,3750,59,0,0,62,3,"Low","Med",15.7333333333333,0,0,16.5333333333333,15.7333333333333,0,0,0,0,3.4423,0.34423,8
"468",2024-11-16,2024-11-16,"13_D","13","D","3","1",9,NA,3.2044,0.356044444444444,1.76,0.88,3,15.9,6.12,58.2,3590,130,0,0,141,11,"High","High",36.2116991643454,0,0,39.2757660167131,36.2116991643454,0,0,0,0,3.2044,0.356044444444444,9
"469",2024-07-24,2024-07-23,"14_A","14","A","0.4","1",27,38,1.2937,0.0479148148148148,2.1768,NA,0.39,28,5.71,26,3890,32,355,0,398,11,"Low","Low",8.22622107969152,91.2596401028278,0,102.313624678663,99.4858611825193,0,0,0,0,1.2937,0.0479148148148148,1
"470",2024-08-04,2024-08-03,"14_A","14","A","0.4","1",14,27,1.3331,0.0952214285714286,1.1,1.83,0.51,27,3.94,34.1,3815,2,3,0,8,3,"Low","HIgh",0.524246395806029,0.786369593709043,0,2.09698558322412,1.31061598951507,0,0,0,0,1.3331,0.0952214285714286,2
"471",2024-08-18,2024-08-17,"14_A","14","A","0.4","1",12,14,1.5164,0.126366666666667,0.84,0.89,0.41,27,3.77,48.4,3900,0,0,0,9,9,"Med","Med",0,0,0,2.30769230769231,0,0,0,0,0,1.5164,0.126366666666667,3
"472",2024-09-01,2024-08-31,"14_A","14","A","0.4","1",1,12,0.174,0.174,0.45,0.58,0.41,27.5,3.93,54.6,3650,0,0,0,3,3,"Med","Low",0,0,0,0.821917808219178,0,0,0,0,0,0.174,0.174,4
"473",2024-09-15,2024-09-14,"14_A","14","A","0.4","1",0,NA,0,0,0.32,0.43,0.42,23.1,3.96,55.7,3535,0,0,0,18,18,"Low","Low",0,0,0,5.09193776520509,0,0,0,0,0,0,0,5
"474",2024-09-28,2024-09-28,"14_A","14","A","0.4","1",0,NA,0,0,0.82,0.57,0.39,25.1,4.05,57.1,4065,0,0,0,66,66,"High","High",0,0,0,16.2361623616236,0,0,0,0,0,0,0,6
"475",2024-10-12,2024-10-12,"14_A","14","A","0.4","1",0,NA,0,0,1.26,0.59,0.41,18.1,4.28,69.3,3775,0,0,0,31,31,"Med","Low",0,0,0,8.21192052980133,0,0,0,0,0,0,0,7
"476",2024-10-26,2024-10-26,"14_A","14","A","0.4","1",0,NA,0,0,1.19,0.75,0.42,21.1,4.35,71.7,3715,0,0,0,48,48,"Med","Med",0,0,0,12.9205921938089,0,0,0,0,0,0,0,8
"477",2024-11-16,2024-11-16,"14_A","14","A","0.4","1",0,NA,0,0,3.3,4.13,0.42,15.9,4.12,76.3,3935,0,0,0,53,53,"Med","Med",0,0,0,13.4688691232529,0,0,0,0,0,0,0,9
"478",2024-07-24,2024-07-23,"14_B","14","B","0.4","0",16,19,1.0958,0.0684875,0.61104,NA,0.39,28,5.71,26,3890,32,355,0,398,11,"Low","Low",8.22622107969152,91.2596401028278,0,102.313624678663,99.4858611825193,0,0,0,0,1.0958,0.0684875,1
"479",2024-08-04,2024-08-03,"14_B","14","B","0.4","0",16,16,2.2354,0.1397125,1.07,1.83,0.51,27,3.94,34.1,3815,2,3,0,8,3,"Low","HIgh",0.524246395806029,0.786369593709043,0,2.09698558322412,1.31061598951507,0,0,0,0,2.2354,0.1397125,2
